Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-6.199999999999999956e-01,4.556207205622661016e-01,3.557531754730547946e-01,-5.558087462515139826e-02,-6.993054533812017581e-01,-4.463609648772480787e-01,1.346541284268312766e-02,-6.143849810649842924e-02,-2.214157216617891055e-01
-8.599999999999999867e-01,4.541028056230963506e-01,2.467622392718743507e-02,-3.862847761451521089e-01,-4.910692018407031290e-02,-2.188402276729345952e-01,6.026459996291927412e-02,-4.411911494752279728e-02,-2.080573805964816281e-01
-2.500000000000000000e-01,4.541907241234267589e-01,-3.140720495501816423e-01,-3.484931017681464072e-01,4.104282519128797935e-01,-1.528645738808229182e-02,8.924187654609694320e-02,-3.219461384908040014e-02,-1.982864134563924463e-01
4.199999999999999845e-01,4.548125295181468797e-01,-9.827077936095979238e-02,1.198625909523349242e-01,7.910618091277319408e-01,1.192995694573079357e-01,1.133837451601388824e-01,-2.976592936084310193e-02,-1.907067303400945268e-01
1.260000000000000009e+00,4.567083846790360724e-01,-6.354646071760527981e-02,-1.357372981077803464e-02,7.763558208121618121e-01,2.135538851614701972e-01,1.137133478308985923e-01,-4.431378333861557550e-02,-1.842958094672632052e-01
9.100000000000000311e-01,4.629433699934026869e-01,3.908364779650317367e-01,-4.529009510701824115e-01,4.373546946023973980e-01,2.251706750044939476e-01,1.027482087909394326e-01,-6.418334146115872718e-02,-1.805424600243996647e-01
5.200000000000000178e-01,4.663890615192764488e-01,1.225528116637149001e-01,-4.739590038361716218e-01,2.508905633543700997e-01,2.919215534177275195e-01,7.477296138431113737e-02,-8.720824010800617976e-02,-1.738152360633041238e-01
3.900000000000000133e-01,4.680493529303883515e-01,-8.513139720814411060e-02,-1.969630194395249889e-02,-8.750615149671001070e-02,3.005800636403019865e-01,3.183033666285312036e-02,-9.824783353590477164e-02,-1.665044092942232212e-01
-1.700000000000000122e-01,4.673396246240260621e-01,1.230560796608386465e-01,4.706605237513812323e-01,-3.341515907687472309e-01,2.269164262653612096e-01,-1.489986199073797812e-02,-1.045472967607583015e-01,-1.611579206529984709e-01
-6.199999999999999956e-01,4.639274081017646378e-01,1.782032302755101605e-03,4.797242029882683445e-01,-4.842195977664718320e-01,1.438526396119767514e-01,-8.630904348187218300e-02,-1.121108413583612462e-01,-1.601417556319712499e-01
2.099999999999999922e-01,4.616353528667975215e-01,-4.471938278150923707e-01,3.291914230792840623e-01,-7.369475187131182548e-01,6.734817530309855638e-02,-1.463822839508787110e-01,-1.097854204740203732e-01,-1.571880217253553147e-01
-3.499999999999999778e-01,4.600920946618095031e-01,3.575656986040720020e-01,1.953870005480245198e-01,-7.309274532441956129e-01,7.858600157365222549e-02,-1.902761145412867339e-01,-1.039746856544632725e-01,-1.486429414725257969e-01
-8.599999999999999867e-01,4.586461346265415795e-01,1.101185102677870176e-01,-2.286686243511391325e-01,-4.939843171724568327e-01,1.338114720136227009e-01,-1.862053711166813952e-01,-7.706704926522803256e-02,-1.356154002826207294e-01
-8.599999999999999867e-01,4.572735171095688722e-01,-1.787435565298213236e-01,-3.090868633336550375e-01,-1.457512881268849814e-01,2.614658512511535693e-01,-1.290325877227924967e-01,-3.062229194924254161e-02,-1.124874133676940224e-01
-3.499999999999999778e-01,4.558122679670144062e-01,-2.208364779650318077e-01,1.619078493020359444e-01,3.303830340424590561e-01,3.173754619483996064e-01,-1.115060031039935839e-01,2.724696365792367292e-03,-9.073922050873950429e-02
8.199999999999999512e-01,4.550210389530556787e-01,-2.720624306069482357e-01,2.213673310308999775e-01,6.027057926842572799e-01,3.571962855502112122e-01,-9.624655764220826915e-02,1.679786697216917313e-02,-7.451735214426352671e-02
7.700000000000000178e-01,4.576268605582991533e-01,3.562435565298213147e-01,-2.646449854926960499e-01,5.931552884318611607e-01,3.121098620023664005e-01,-8.842717085366216812e-02,1.565031812193051763e-02,-6.064278521964627799e-02
1.060000000000000053e+00,4.630434211854642101e-01,-4.474411167423475444e-03,-6.217201873849151905e-01,5.297082388816793941e-01,1.658672142313326048e-01,-9.997794403305979016e-02,-5.548982555622972157e-03,-5.375765572942298176e-02
6.099999999999999867e-01,4.674846366945735188e-01,2.216025403784439018e-01,-4.284910592699440746e-01,3.332257878890426128e-01,1.306518028772377105e-02,-9.356217558833687664e-02,-1.969992193056874230e-02,-4.660639155704837666e-02
-8.599999999999999867e-01,4.702826039057906859e-01,4.160511776651529270e-01,3.270750862371318846e-02,1.513695787612562571e-01,-1.542630518831903386e-01,-1.078757177246204846e-01,-3.356355716672210221e-02,-4.248472368321809522e-02
6.099999999999999867e-01,4.705021905245441172e-01,-9.106921938165304375e-01,4.571316669216810569e-01,-2.216889602934370151e-02,-2.657504812057059906e-01,-1.469856620831554994e-01,-5.205016379104809854e-02,-4.437018577129148156e-02
